,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
185,stocktwits,XLB,2.11,0,2.11,1,0,0,5,19654,5/11/16,01:18.5
186,stocktwits,XLB,2.33,1.305,1.025,2,2,1,14,19654,5/10/16,00:57.5
187,stocktwits,XLB,1.84,1.33,0.51,2,1,2,12,19654,5/9/16,00:55.9
188,stocktwits,XLB,1.7,2.11,-0.41,2,1,2,7,19654,5/8/16,00:57.3
189,stocktwits,XLB,1.6,0,1.6,1,0,0,2,19654,5/7/16,00:56.1
190,stocktwits,XLB,0,0,0,0,0,0,10,19654,5/6/16,01:21.9
191,stocktwits,XLB,0,1.845,-1.845,0,2,0,7,19654,5/5/16,00:58.0
192,stocktwits,XLB,2.28,1.68,0.6,1,2,0.5,9,19654,5/4/16,00:57.2
193,stocktwits,XLB,1.243333,1.54,-0.296667,3,2,1.5,21,19654,5/3/16,00:57.8
194,stocktwits,XLB,0,2,-2,0,1,0,7,19654,5/2/16,00:57.2
195,stocktwits,XLB,1.6,0,1.6,1,0,0,7,19654,5/1/16,00:57.0
196,stocktwits,XLB,2.88,0,2.88,1,0,0,5,19654,4/30/16,00:54.9
197,stocktwits,XLB,1.59,0,1.59,3,0,0,8,19654,4/29/16,00:57.2
198,stocktwits,XLB,1.633333,1.725,-0.091667,3,2,1.5,8,19654,4/28/16,00:57.2
199,stocktwits,XLB,1.736,0,1.736,5,0,0,21,19654,4/27/16,01:16.3
200,stocktwits,XLB,2.365,1.9,0.465,4,1,4,21,19654,4/26/16,00:57.5
201,stocktwits,XLB,2.065,0.33,1.735,2,1,2,10,19654,4/25/16,00:56.9
202,stocktwits,XLB,1.86,0,1.86,2,0,0,7,19654,4/24/16,00:55.9
203,stocktwits,XLB,2.54,0.61,1.93,1,3,0.3333,10,19654,4/23/16,00:56.1
204,stocktwits,XLB,2.286,0,2.286,5,0,0,13,19654,4/22/16,00:55.9
205,stocktwits,XLB,2.22,1.835,0.385,2,2,1,14,19654,4/21/16,00:56.9
206,stocktwits,XLB,2.736667,2.55,0.186667,9,2,4.5,22,19654,4/20/16,00:56.2
207,stocktwits,XLB,2.17,0,2.17,6,0,0,20,19654,4/19/16,00:57.6
208,stocktwits,XLB,2.62,2,0.62,2,1,2,11,19654,4/18/16,00:56.1
209,stocktwits,XLB,0,0,0,0,0,0,4,19654,4/17/16,00:54.9
210,stocktwits,XLB,2.54,0,2.54,1,0,0,5,19654,4/16/16,00:55.3
211,stocktwits,XLB,0.65,0,0.65,1,0,0,6,19654,4/15/16,00:57.0
212,stocktwits,XLB,0,0,0,0,0,0,4,19654,4/14/16,00:55.9
213,stocktwits,XLB,2.143333,1.165,0.978333,3,2,1.5,10,19654,4/13/16,00:57.9
214,stocktwits,XLB,1.694286,0,1.694286,7,0,0,14,19654,4/12/16,00:57.1
215,stocktwits,XLB,1.78,2.9,-1.12,1,1,1,12,19654,4/11/16,00:56.1
216,stocktwits,XLB,1,2.16,-1.16,1,1,1,6,19654,4/10/16,00:53.9
217,stocktwits,XLB,0,0,0,0,0,0,5,19654,4/9/16,00:57.0
218,stocktwits,XLB,0,1.9,-1.9,0,1,0,4,19654,4/8/16,00:56.7
219,stocktwits,XLB,1.855,2,-0.145,2,1,2,7,19654,4/7/16,00:54.7
220,stocktwits,XLB,0,0,0,0,0,0,6,19654,4/6/16,00:53.9
221,stocktwits,XLB,2.07,2.025,0.045,1,2,0.5,9,19654,4/5/16,00:57.4
222,stocktwits,XLB,1.59,2.38,-0.79,2,2,1,14,19654,4/4/16,00:56.1
223,stocktwits,XLB,1.6,0,1.6,1,0,0,10,19654,4/3/16,00:56.7
224,stocktwits,XLB,0,0,0,0,0,0,7,19654,4/2/16,00:56.9
225,stocktwits,XLB,1.27,0,1.27,2,0,0,8,19654,4/1/16,00:56.4
226,stocktwits,XLB,0.645,2.11,-1.465,2,1,2,8,19654,3/31/16,00:57.5
227,stocktwits,XLB,2,1.2,0.8,1,1,1,6,19654,3/30/16,00:58.2
228,stocktwits,XLB,2.4,2,0.4,1,1,1,5,19654,3/29/16,00:57.0
229,stocktwits,XLB,0,0,0,0,0,0,3,19654,3/28/16,00:56.8
230,stocktwits,XLB,0,2.7,-2.7,0,1,0,2,19654,3/27/16,00:56.5
231,stocktwits,XLB,0,2.155,-2.155,0,2,0,4,19654,3/26/16,00:54.1
232,stocktwits,XLB,0,0,0,0,0,0,2,19654,3/25/16,00:56.1
233,stocktwits,XLB,0,0,0,0,0,0,1,19654,3/24/16,00:55.7
234,stocktwits,XLB,2,2,0,1,1,1,6,19654,3/23/16,00:57.5
235,stocktwits,XLB,1.4,0,1.4,1,0,0,8,19654,3/22/16,00:57.9
236,stocktwits,XLB,2.145,0.7,1.445,2,3,0.6667,10,19654,3/21/16,00:57.1
237,stocktwits,XLB,0,0,0,0,0,0,6,19654,3/20/16,00:57.0
238,stocktwits,XLB,2.035,0,2.035,2,0,0,8,19654,3/19/16,00:54.3
239,stocktwits,XLB,1.993333,0,1.993333,3,0,0,8,19654,3/18/16,00:57.4
240,stocktwits,XLB,2.3225,0,2.3225,8,0,0,18,19654,3/17/16,01:03.6
