,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
275,stocktwits,XLI,1.69,0,1.69,1,0,0,3,19657,2/11/16,00:46.2
276,stocktwits,XLI,0.16,0.5,-0.34,1,1,1,11,19657,2/10/16,00:44.6
277,stocktwits,XLI,1.26,1.43,-0.17,2,5,0.4,14,19657,2/9/16,00:44.3
278,stocktwits,XLI,2.576667,2.11,0.466667,3,1,3,12,19657,2/8/16,00:47.9
279,stocktwits,XLI,1.735,0,1.735,2,0,0,3,19657,2/7/16,00:46.1
280,stocktwits,XLI,1.9,1.335,0.565,1,2,0.5,10,19657,2/6/16,00:44.1
281,stocktwits,XLI,1.66,0,1.66,1,0,0,9,19657,2/5/16,00:47.6
282,stocktwits,XLI,1.52,0,1.52,2,0,0,9,19657,2/4/16,00:47.2
283,stocktwits,XLI,0,2.05,-2.05,0,1,0,5,19657,2/3/16,00:46.8
284,stocktwits,XLI,1.6,2,-0.4,1,1,1,9,19657,2/2/16,00:47.9
285,stocktwits,XLI,0,0,0,0,0,0,6,19657,2/1/16,00:45.8
286,stocktwits,XLI,0,2.2,-2.2,0,1,0,3,19657,1/31/16,00:44.0
287,stocktwits,XLI,0,0,0,0,0,0,2,19657,1/30/16,00:58.9
288,stocktwits,XLI,2.28,2.44,-0.16,1,2,0.5,11,19657,1/29/16,01:08.6
289,stocktwits,XLI,0.14,0,0.14,2,0,0,12,19657,1/28/16,01:00.5
290,stocktwits,XLI,0,0,0,0,0,0,9,19657,1/27/16,01:04.3
291,stocktwits,XLI,0,0,0,0,0,0,8,19657,1/26/16,20:29.3
292,stocktwits,XLI,2.285,0,2.285,2,0,0,10,19657,1/25/16,20:29.1
293,stocktwits,XLI,0,0,0,0,0,0,4,19657,1/24/16,20:26.3
294,stocktwits,XLI,0,0,0,0,0,0,4,19657,1/23/16,20:25.6
295,stocktwits,XLI,1.78,0,1.78,1,0,0,5,19657,1/22/16,20:33.1
296,stocktwits,XLI,0,2.44,-2.44,0,1,0,2,19657,1/21/16,20:50.5
297,stocktwits,XLI,0,2.2,-2.2,0,1,0,11,19657,1/20/16,00:49.4
298,stocktwits,XLI,0,0,0,0,0,0,8,19657,1/19/16,01:27.0
299,stocktwits,XLI,0,0,0,0,0,0,1,19657,1/17/16,00:47.8
300,stocktwits,XLI,2.54,0,2.54,1,0,0,6,19657,1/16/16 0:00,00:56.6
301,stocktwits,XLI,0,0,0,0,0,0,7,19657,1/15/16 0:00,01:09.6
302,stocktwits,XLI,0.13,0,0.13,1,0,0,7,19657,1/14/16 0:00,00:46.8
