,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
288,stocktwits,ANIK,0,0.35,-0.35,0,1,0,2,8910,5/8/15 4:00,5/9/15 4:00
289,stocktwits,ANIK,1.18,0,1.18,1,0,0,1,8910,5/5/15 4:00,5/6/15 4:00
290,stocktwits,ANIK,0,0,0,0,0,0,2,8910,5/4/15 4:00,5/5/15 4:00
291,stocktwits,ANIK,0,0,0,0,0,0,1,8910,5/3/15 4:00,5/4/15 4:00
292,stocktwits,ANIK,1.49,0,1.49,1,0,0,3,8910,4/30/15 4:00,5/1/15 4:00
293,stocktwits,ANIK,1.61,2.54,-0.93,6,1,6,20,8910,4/29/15 4:00,4/30/15 4:00
294,stocktwits,ANIK,1.36,2.24,-0.88,2,3,0.67,31,8910,4/28/15 4:00,4/29/15 4:00
295,stocktwits,ANIK,1.99,0,1.99,1,0,0,3,8910,4/27/15 4:00,4/28/15 4:00
296,stocktwits,ANIK,0,0,0,0,0,0,1,8910,4/25/15 4:00,4/26/15 4:00
297,stocktwits,ANIK,0,1.52,-1.52,0,1,0,3,8910,4/24/15 4:00,4/25/15 4:00
298,stocktwits,ANIK,0,2.3,-2.3,0,1,0,5,8910,4/23/15 4:00,4/24/15 4:00
299,stocktwits,ANIK,1.6,0,1.6,1,0,0,4,8910,4/22/15 4:00,4/23/15 4:00
300,stocktwits,ANIK,2.44,1.87,0.57,2,1,2,5,8910,4/21/15 4:00,4/22/15 4:00
301,stocktwits,ANIK,0,0,0,0,0,0,2,8910,4/20/15 4:00,4/21/15 4:00
302,stocktwits,ANIK,0,2.4,-2.4,0,1,0,1,8910,4/18/15 4:00,4/19/15 4:00
303,stocktwits,ANIK,0.98,0,0.98,1,0,0,5,8910,4/17/15 4:00,4/18/15 4:00
304,stocktwits,ANIK,1.79,0,1.79,2,0,0,3,8910,4/16/15 4:00,4/17/15 4:00
305,stocktwits,ANIK,0,0,0,0,0,0,2,8910,4/15/15 4:00,4/16/15 4:00
306,stocktwits,ANIK,0.89,0,0.89,1,0,0,1,8910,4/14/15 4:00,4/15/15 4:00
307,stocktwits,ANIK,2.75,0,2.75,1,0,0,4,8910,4/13/15 4:00,4/14/15 4:00
308,stocktwits,ANIK,0.22,0,0.22,1,0,0,9,8910,4/10/15 4:00,4/11/15 4:00
309,stocktwits,ANIK,0.11,0,0.11,1,0,0,3,8910,4/9/15 4:00,4/10/15 4:00
310,stocktwits,ANIK,0,0,0,0,0,0,3,8910,4/8/15 4:00,4/9/15 4:00
311,stocktwits,ANIK,2.2,0,2.2,1,0,0,1,8910,4/7/15 4:00,4/8/15 4:00
312,stocktwits,ANIK,1.5,0,1.5,1,0,0,1,8910,4/6/15 4:00,4/7/15 4:00
313,stocktwits,ANIK,2,0,2,1,0,0,2,8910,4/1/15 4:00,4/2/15 4:00
314,stocktwits,ANIK,1.03,0,1.03,1,0,0,1,8910,3/31/15 4:00,4/1/15 4:00
315,stocktwits,ANIK,1.82,0,1.82,1,0,0,1,8910,3/30/15 4:00,3/31/15 4:00
316,stocktwits,ANIK,2.08,0,2.08,2,0,0,2,8910,3/24/15 4:00,3/25/15 4:00
317,stocktwits,ANIK,0,2.6,-2.6,0,1,0,1,8910,3/23/15 4:00,3/24/15 4:00
318,stocktwits,ANIK,0,0,0,0,0,0,2,8910,3/22/15 4:00,3/23/15 4:00
319,stocktwits,ANIK,2.06,2.56,-0.5,1,1,1,3,8910,3/20/15 4:00,3/21/15 4:00
320,stocktwits,ANIK,2.3,0,2.3,2,0,0,2,8910,3/19/15 4:00,3/20/15 4:00
321,stocktwits,ANIK,0,0,0,0,0,0,1,8910,3/17/15 4:00,3/18/15 4:00
322,stocktwits,ANIK,0,0,0,0,0,0,2,8910,3/16/15 4:00,3/17/15 4:00
323,stocktwits,ANIK,0,0,0,0,0,0,3,8910,3/13/15 4:00,3/14/15 4:00
324,stocktwits,ANIK,0,0,0,0,0,0,1,8910,3/12/15 4:00,3/13/15 4:00
325,stocktwits,ANIK,1.94,0,1.94,1,0,0,3,8910,3/11/15 4:00,3/12/15 4:00
326,stocktwits,ANIK,0,0,0,0,0,0,2,8910,3/10/15 4:00,3/11/15 4:00
327,stocktwits,ANIK,0,0.91,-0.91,0,2,0,6,8910,3/9/15 4:00,3/10/15 4:00
328,stocktwits,ANIK,0,0.52,-0.52,0,1,0,2,8910,3/6/15 5:00,3/7/15 5:00
329,stocktwits,ANIK,1.38,1.56,-0.18,3,1,3,8,8910,3/5/15 5:00,3/6/15 5:00
330,stocktwits,ANIK,0,0.54,-0.54,0,1,0,2,8910,3/4/15 5:00,3/5/15 5:00
331,stocktwits,ANIK,1,2.11,-1.11,1,1,1,2,8910,3/3/15 5:00,3/4/15 5:00
332,stocktwits,ANIK,0,0,0,0,0,0,8,8910,3/2/15 5:00,3/3/15 5:00
333,stocktwits,ANIK,2.42,0,2.42,1,0,0,1,8910,3/1/15 5:00,3/2/15 5:00
334,stocktwits,ANIK,2.63,1.52,1.11,1,3,0.33,7,8910,2/27/15 5:00,2/28/15 5:00
335,stocktwits,ANIK,2.11,1.69,0.42,5,5,1,31,8910,2/26/15 5:00,2/27/15 5:00
336,stocktwits,ANIK,2.24,2.7,-0.46,5,1,5,40,8910,2/25/15 5:00,2/26/15 5:00
337,stocktwits,ANIK,2.11,0,2.11,1,0,0,4,8910,2/24/15 5:00,2/25/15 5:00
338,stocktwits,ANIK,0,1.11,-1.11,0,2,0,4,8910,2/23/15 5:00,2/24/15 5:00
339,stocktwits,ANIK,1.92,0.75,1.17,2,1,2,5,8910,2/22/15 5:00,2/23/15 5:00
340,stocktwits,ANIK,2.12,0,2.12,4,0,0,10,8910,2/19/15 5:00,2/20/15 5:00
341,stocktwits,ANIK,0.34,0,0.34,2,0,0,3,8910,2/18/15 5:00,2/19/15 5:00
342,stocktwits,ANIK,1.91,0,1.91,2,0,0,3,8910,2/17/15 5:00,2/18/15 5:00
343,stocktwits,ANIK,0,0,0,0,0,0,2,8910,2/12/15 5:00,2/13/15 5:00
344,stocktwits,ANIK,0,0,0,0,0,0,2,8910,2/11/15 5:00,2/12/15 5:00
345,stocktwits,ANIK,2.33,0,2.33,1,0,0,2,8910,2/10/15 5:00,2/11/15 5:00
346,stocktwits,ANIK,2.27,0,2.27,1,0,0,3,8910,2/9/15 5:00,2/10/15 5:00
347,stocktwits,ANIK,0,0,0,0,0,0,1,8910,2/8/15 5:00,2/9/15 5:00
348,stocktwits,ANIK,0,0,0,0,0,0,1,8910,2/7/15 5:00,2/8/15 5:00
349,stocktwits,ANIK,0,0,0,0,0,0,1,8910,2/6/15 5:00,2/7/15 5:00
350,stocktwits,ANIK,1.9,0,1.9,3,0,0,4,8910,2/5/15 5:00,2/6/15 5:00
351,stocktwits,ANIK,0,0,0,0,0,0,1,8910,2/4/15 5:00,2/5/15 5:00
352,stocktwits,ANIK,0,0,0,0,0,0,1,8910,2/2/15 5:00,2/3/15 5:00
353,stocktwits,ANIK,0,0,0,0,0,0,3,8910,1/31/15 5:00,2/1/15 5:00
354,stocktwits,ANIK,2.11,0,2.11,1,0,0,2,8910,1/30/15 5:00,1/31/15 5:00
355,stocktwits,ANIK,1.9,0,1.9,1,0,0,2,8910,1/28/15 5:00,1/29/15 5:00
356,stocktwits,ANIK,1.78,0,1.78,1,0,0,3,8910,1/27/15 5:00,1/28/15 5:00
357,stocktwits,ANIK,2.09,0,2.09,1,0,0,1,8910,1/17/15 5:00,1/18/15 5:00
358,stocktwits,ANIK,0,0,0,0,0,0,2,8910,1/16/15 5:00,1/17/15 5:00
359,stocktwits,ANIK,0.22,0,0.22,1,0,0,3,8910,1/15/15 5:00,1/16/15 5:00
360,stocktwits,ANIK,0,0,0,0,0,0,2,8910,1/9/15 5:00,1/10/15 5:00
361,stocktwits,ANIK,0,0,0,0,0,0,1,8910,1/6/15 5:00,1/7/15 5:00
362,stocktwits,ANIK,0,0,0,0,0,0,1,8910,1/4/15 5:00,1/5/15 5:00
363,stocktwits,ANIK,0,0,0,0,0,0,2,8910,1/1/15 5:00,1/2/15 5:00
364,stocktwits,ANIK,0,0,0,0,0,0,2,8910,12/31/14 5:00,1/1/15 5:00
365,stocktwits,ANIK,0,0,0,0,0,0,1,8910,12/30/14 5:00,12/31/14 5:00
366,stocktwits,ANIK,0,0,0,0,0,0,5,8910,12/24/14 5:00,12/25/14 5:00
367,stocktwits,ANIK,1.1,0,1.1,1,0,0,1,8910,12/23/14 5:00,12/24/14 5:00
368,stocktwits,ANIK,2.99,0,2.99,1,0,0,4,8910,12/21/14 5:00,12/22/14 5:00
369,stocktwits,ANIK,2.6,0,2.6,1,0,0,2,8910,12/19/14 5:00,12/20/14 5:00
370,stocktwits,ANIK,1.9,2.5,-0.6,2,1,2,3,8910,12/18/14 5:00,12/19/14 5:00
371,stocktwits,ANIK,0,2.67,-2.67,0,1,0,6,8910,12/16/14 5:00,12/17/14 5:00
372,stocktwits,ANIK,0.22,0,0.22,1,0,0,2,8910,12/15/14 5:00,12/16/14 5:00
373,stocktwits,ANIK,0,0,0,0,0,0,1,8910,12/14/14 5:00,12/15/14 5:00
374,stocktwits,ANIK,0.99,0,0.99,2,0,0,2,8910,12/12/14 5:00,12/13/14 5:00
375,stocktwits,ANIK,0,2.5,-2.5,0,1,0,1,8910,12/11/14 5:00,12/12/14 5:00
376,stocktwits,ANIK,0,0,0,0,0,0,1,8910,12/9/14 5:00,12/10/14 5:00
377,stocktwits,ANIK,0,2.4,-2.4,0,1,0,1,8910,12/8/14 5:00,12/9/14 5:00
378,stocktwits,ANIK,0,0,0,0,0,0,1,8910,12/5/14 5:00,12/6/14 5:00
379,stocktwits,ANIK,0,2.44,-2.44,0,1,0,1,8910,12/4/14 5:00,12/5/14 5:00
380,stocktwits,ANIK,1.35,0,1.35,1,0,0,1,8910,12/3/14 5:00,12/4/14 5:00
381,stocktwits,ANIK,0,0,0,0,0,0,2,8910,12/2/14 5:00,12/3/14 5:00
382,stocktwits,ANIK,1.51,0,1.51,4,0,0,4,8910,11/26/14 5:00,11/27/14 5:00
383,stocktwits,ANIK,1.7,0,1.7,1,0,0,3,8910,11/25/14 5:00,11/26/14 5:00
384,stocktwits,ANIK,2.54,0,2.54,2,0,0,4,8910,11/24/14 5:00,11/25/14 5:00
385,stocktwits,ANIK,0,1.4,-1.4,0,1,0,1,8910,11/22/14 5:00,11/23/14 5:00
386,stocktwits,ANIK,0.22,0,0.22,1,0,0,2,8910,11/21/14 5:00,11/22/14 5:00
387,stocktwits,ANIK,0,2.9,-2.9,0,1,0,1,8910,11/20/14 5:00,11/21/14 5:00
388,stocktwits,ANIK,1.33,2,-0.67,1,1,1,12,8910,11/19/14 5:00,11/20/14 5:00
389,stocktwits,ANIK,2.13,0,2.13,2,0,0,2,8910,11/18/14 5:00,11/19/14 5:00
390,stocktwits,ANIK,1.99,0.96,1.03,2,1,2,4,8910,11/17/14 5:00,11/18/14 5:00
391,stocktwits,ANIK,1,2.44,-1.44,1,1,1,4,8910,11/14/14 5:00,11/15/14 5:00
392,stocktwits,ANIK,0.33,0,0.33,1,0,0,3,8910,11/13/14 5:00,11/14/14 5:00
393,stocktwits,ANIK,2.02,0,2.02,3,0,0,6,8910,11/12/14 5:00,11/13/14 5:00
394,stocktwits,ANIK,2.02,0,2.02,4,0,0,6,8910,11/11/14 5:00,11/12/14 5:00
395,stocktwits,ANIK,0.71,0,0.71,2,0,0,5,8910,11/10/14 5:00,11/11/14 5:00
396,stocktwits,ANIK,1.3,0,1.3,1,0,0,2,8910,11/7/14 5:00,11/8/14 5:00
397,stocktwits,ANIK,1.32,1.9,-0.58,3,1,3,5,8910,11/6/14 5:00,11/7/14 5:00
398,stocktwits,ANIK,0.16,0,0.16,1,0,0,3,8910,11/5/14 5:00,11/6/14 5:00
399,stocktwits,ANIK,1.72,0,1.72,3,0,0,3,8910,11/4/14 5:00,11/5/14 5:00
400,stocktwits,ANIK,2.8,0,2.8,2,0,0,6,8910,11/3/14 5:00,11/4/14 5:00
401,stocktwits,ANIK,0,0,0,0,0,0,1,8910,11/2/14 4:00,11/3/14 4:00
402,stocktwits,ANIK,2.2,0,2.2,1,0,0,1,8910,11/1/14 4:00,11/2/14 4:00
403,stocktwits,ANIK,1.74,1.8,-0.06,1,2,0.5,4,8910,10/31/14 4:00,11/1/14 4:00
404,stocktwits,ANIK,0,1.34,-1.34,0,2,0,3,8910,10/30/14 4:00,10/31/14 4:00
405,stocktwits,ANIK,1.88,1.35,0.53,5,2,2.5,18,8910,10/29/14 4:00,10/30/14 4:00
406,stocktwits,ANIK,0.22,1.7,-1.48,1,1,1,6,8910,10/28/14 4:00,10/29/14 4:00
407,stocktwits,ANIK,0,0,0,0,0,0,1,8910,10/27/14 4:00,10/28/14 4:00
408,stocktwits,ANIK,0,0,0,0,0,0,2,8910,10/24/14 4:00,10/25/14 4:00
409,stocktwits,ANIK,0,0,0,0,0,0,1,8910,10/23/14 4:00,10/24/14 4:00
410,stocktwits,ANIK,0,0,0,0,0,0,1,8910,10/22/14 4:00,10/23/14 4:00
411,stocktwits,ANIK,2.27,0,2.27,1,0,0,2,8910,10/20/14 4:00,10/21/14 4:00
412,stocktwits,ANIK,0,1.7,-1.7,0,1,0,1,8910,10/18/14 4:00,10/19/14 4:00
413,stocktwits,ANIK,0,0,0,0,0,0,1,8910,10/17/14 4:00,10/18/14 4:00
414,stocktwits,ANIK,0,0,0,0,0,0,2,8910,10/16/14 4:00,10/17/14 4:00
415,stocktwits,ANIK,2.53,2.63,-0.1,2,2,1,4,8910,10/15/14 4:00,10/16/14 4:00
416,stocktwits,ANIK,0,2.06,-2.06,0,1,0,2,8910,10/14/14 4:00,10/15/14 4:00
417,stocktwits,ANIK,2.35,0,2.35,1,0,0,4,8910,10/13/14 4:00,10/14/14 4:00
418,stocktwits,ANIK,2.35,0.16,2.19,1,1,1,5,8910,10/9/14 4:00,10/10/14 4:00
419,stocktwits,ANIK,0,0,0,0,0,0,2,8910,10/8/14 4:00,10/9/14 4:00
